Id,Label,name,次数,Weighted Degree,Authority,Hub,Modularity Class,PageRank,Component ID,Clustering Coefficient,Number of triangles,Eigenvector Centrality,Eccentricity,Closeness Centrality,Betweenness Centrality,ave_view,ave_comment,ave_mylist,ave_starttime,ave_length
2966,2966,我ながらこれはひどい,8,9,4.50E-04,4.50E-04,8,4.49E-04,0,0.821428571,23,0.033587975,3,2.653719008,6.4521025,96,4.5,1.5,2010-01-11 09:29:41,132
5323,5323,東方マウスカーソル,11,15,5.99E-04,5.99E-04,21,5.48E-04,0,0.909090909,50,0.076588523,3,2.094214876,6.615431462,4451.333333,79.66666667,27.33333333,2008-09-03 15:22:55,105.3333333
2942,2942,マウスカーソル,11,15,5.99E-04,5.99E-04,21,5.48E-04,0,0.909090909,50,0.076588523,3,2.094214876,6.615431462,4451.333333,79.66666667,27.33333333,2008-09-03 15:22:55,105.3333333
2083,2083,Another_Century's_Episode,13,23,6.99E-04,6.99E-04,22,7.70E-04,0,0.794871795,62,0.055131709,3,2.407438017,2.666666667,28790.66667,490,56.66666667,2010-09-15 17:26:54,558.3333333
5094,5094,燻製,10,16,5.50E-04,5.50E-04,4,5.36E-04,0,1,45,0.032804899,3,2.652892562,0,941.5,33.5,5,2010-06-23 15:45:55,260
1928,1928,ゆっくり料理,20,34,0.001049108,0.001049108,4,9.65E-04,0,0.610526316,116,0.06280643,3,2.53553719,124.8774416,1117.6,79.2,10.2,2010-10-04 14:28:39,229.6
5328,5328,忙しい人向けシリーズ,13,14,6.99E-04,6.99E-04,4,6.59E-04,0,0.717948718,56,0.04745994,3,2.542975207,61.35649453,1158.5,26,11.5,2009-10-16 06:23:07,180.5
1897,1897,ゆっくり料理メイキング,16,46,8.49E-04,8.49E-04,4,7.98E-04,0,0.725,87,0.046576146,3,2.598347107,49.04516163,637,43,7,2011-09-02 19:20:29,280.2222222
5739,5739,生産財の価格上昇,10,10,5.50E-04,5.50E-04,14,5.35E-04,0,1,45,0.042125603,3,2.559504132,0,2029,70,24,2013-08-24 22:31:47,463
2049,2049,政治,11,33,5.99E-04,5.99E-04,14,5.73E-04,0,0.945454545,52,0.046128864,3,2.558677686,0.375,3248.545455,154,90.45454545,2012-08-22 10:19:44,332.7272727
6222,6222,紅い悪魔の経済講座,10,10,5.50E-04,5.50E-04,14,5.35E-04,0,1,45,0.042125603,3,2.559504132,0,2029,70,24,2013-08-24 22:31:47,463
314,314,インフレ,10,10,5.50E-04,5.50E-04,14,5.35E-04,0,1,45,0.042125603,3,2.559504132,0,2029,70,24,2013-08-24 22:31:47,463
4061,4061,数学,18,44,9.49E-04,9.49E-04,21,8.68E-04,0,0.647058824,99,0.068541361,3,2.498347107,151.5896248,4094.875,368.5,87.375,2011-05-08 08:38:08,326
1922,1922,ベイズの定理,9,9,5.00E-04,5.00E-04,21,5.06E-04,0,1,36,0.027148524,4,2.751239669,0,2148,81,58,2012-03-05 06:17:38,307
3371,3371,ゆっくり算数教室,11,28,5.99E-04,5.99E-04,21,5.54E-04,0,0.963636364,53,0.054608322,3,2.546280992,3.752655357,5952.2,571.2,127.4,2010-06-25 23:50:57,363.8
1498,1498,ニコニコ初等学校,10,10,5.50E-04,5.50E-04,21,5.16E-04,0,1,45,0.045421982,3,2.590082645,0,11894,1089,269,2009-03-11 23:15:17,386
5108,5108,ルイズぅぅうううわぁあああああん,9,9,5.00E-04,5.00E-04,21,5.38E-04,0,1,36,0.019776277,3,2.766115702,0,5915,94,13,2010-03-21 14:01:56,416
582,582,テキスト読み上げシリーズ,18,19,9.49E-04,9.49E-04,21,9.02E-04,0,0.568627451,87,0.054620566,3,2.578512397,190.3896109,9901,757.3333333,183.6666667,2009-07-14 20:10:50,396
6144,6144,洗脳動画,9,9,5.00E-04,5.00E-04,21,5.38E-04,0,1,36,0.019776277,3,2.766115702,0,5915,94,13,2010-03-21 14:01:56,416
113,113,PC破壊用BGM,9,9,5.00E-04,5.00E-04,21,5.38E-04,0,1,36,0.019776277,3,2.766115702,0,5915,94,13,2010-03-21 14:01:56,416
5727,5727,河童版nm10001210,10,10,5.50E-04,5.50E-04,14,5.30E-04,0,1,45,0.03820941,3,2.620661157,0,5562,399,180,2010-12-03 01:42:01,641
1055,1055,Fate/Zero,13,19,6.99E-04,6.99E-04,19,7.82E-04,0,0.846153846,66,0.040241314,3,2.420661157,1.714285714,32911.66667,736,472,2012-07-12 08:26:49,753.3333333
6213,6213,特殊相対性理論,10,10,5.50E-04,5.50E-04,14,5.30E-04,0,1,45,0.03820941,3,2.620661157,0,5562,399,180,2010-12-03 01:42:01,641
2032,2032,優等橙,10,10,5.50E-04,5.50E-04,14,5.30E-04,0,1,45,0.03820941,3,2.620661157,0,5562,399,180,2010-12-03 01:42:01,641
1154,1154,ファイアーエムブレム,12,31,6.49E-04,6.49E-04,22,6.59E-04,0,0.772727273,51,0.073822006,3,2.180991736,237.6853246,7065.166667,188.1666667,31.83333333,2010-08-16 02:38:56,556.6666667
1073,1073,アーダン一人クリア,10,25,5.50E-04,5.50E-04,22,5.80E-04,0,1,45,0.056642903,3,2.409917355,0,9328.333333,231.6666667,48,2010-05-31 07:57:47,820
2788,2788,クサメタル,10,10,5.50E-04,5.50E-04,8,5.88E-04,0,1,45,0.016207381,4,2.809917355,0,17042,707,534,2011-06-16 02:50:11,243
5336,5336,わるゐこの方の有野,9,9,5.00E-04,5.00E-04,9,4.72E-04,0,1,36,0.034910946,3,2.712396694,0,16048,259,21,2012-04-12 23:12:57,599
2956,2956,ニコニコ百物語,13,19,6.99E-04,6.99E-04,9,6.39E-04,0,0.884615385,69,0.041063796,3,2.701652893,12.06768469,16473.5,369,27.5,2012-04-21 10:02:10,598
2946,2946,朗読,33,166,0.001698556,0.001698556,9,0.001464151,0,0.412878788,218,0.096426952,3,2.465289256,519.8150192,4782.666667,146.6333333,17.6,2011-01-13 03:12:49,434.8333333
2143,2143,パラノイア（RPG）,15,23,7.99E-04,7.99E-04,19,8.60E-04,0,0.676190476,71,0.056132939,3,2.249586777,322.2862005,147424.75,2355.25,3020.75,2012-10-22 22:50:30,934.75
5760,5760,迷子から始まる怪談話シリーズ,9,9,5.00E-04,5.00E-04,9,5.14E-04,0,1,36,0.018719738,4,2.847933884,0,4072,176,16,2011-05-10 23:57:52,556
2100,2100,体験談,13,32,6.99E-04,6.99E-04,9,6.68E-04,0,0.730769231,57,0.041443477,3,2.691735537,94.79148301,4073.666667,150.5,14.33333333,2011-08-16 02:07:07,528.5
6237,6237,迷子と写真の人,9,9,5.00E-04,5.00E-04,9,5.14E-04,0,1,36,0.018719738,4,2.847933884,0,4072,176,16,2011-05-10 23:57:52,556
1210,1210,アリアンロッド・リプレイ・ゆっくり,14,31,7.49E-04,7.49E-04,22,7.74E-04,0,0.725274725,66,0.06456443,3,2.399173554,4.30952381,49951.2,1068.2,154.6,2012-01-31 18:27:09,1302.8
3610,3610,ブロントさん,9,9,5.00E-04,5.00E-04,20,5.43E-04,0,1,36,0.041613215,3,2.282644628,0,37082,2388,497,2009-01-23 03:51:04,540
2963,2963,ブロンティスト,9,9,5.00E-04,5.00E-04,20,5.43E-04,0,1,36,0.041613215,3,2.282644628,0,37082,2388,497,2009-01-23 03:51:04,540
1363,1363,iM@S架空戦記シリーズ,13,18,6.99E-04,6.99E-04,22,6.87E-04,0,0.833333333,65,0.069630356,3,2.359504132,12.9546462,1111,58.16666667,28.33333333,2013-07-26 18:26:52,559.5
4218,4218,夢見るP,10,10,5.50E-04,5.50E-04,8,5.79E-04,0,1,45,0.017330806,3,2.824793388,0,55970.33333,1228.666667,2363,2008-12-25 10:57:56,244.3333333
1076,1076,エンディングだぞ、泣けよ,14,22,7.49E-04,7.49E-04,22,7.65E-04,0,0.692307692,63,0.069202357,3,2.376859504,10.94247464,71676.66667,1440.333333,278.6666667,2010-09-20 04:43:13,1251
5612,5612,正統派かわいいゆっくりシリーズ,10,10,5.50E-04,5.50E-04,8,5.79E-04,0,1,45,0.017330806,3,2.824793388,0,59565.5,2465.714286,1622.642857,2011-05-18 19:09:50,252
564,564,mmmboP,10,10,5.50E-04,5.50E-04,8,5.79E-04,0,1,45,0.017330806,3,2.824793388,0,55970.33333,1228.666667,2363,2008-12-25 10:57:56,244.3333333
5749,5749,火薬庫,9,9,5.00E-04,5.00E-04,22,5.60E-04,0,1,36,0.050540604,3,2.410743802,0,36267,1594,76,2011-10-02 18:19:42,1586
2820,2820,ゴッド通り魔,9,9,5.00E-04,5.00E-04,22,5.60E-04,0,1,36,0.050540604,3,2.410743802,0,36267,1594,76,2011-10-02 18:19:42,1586
6228,6228,越前以下,9,9,5.00E-04,5.00E-04,22,5.60E-04,0,1,36,0.050540604,3,2.410743802,0,36267,1594,76,2011-10-02 18:19:42,1586
1301,1301,ADAの人,24,41,0.001248938,0.001248938,22,0.001342261,0,0.452898551,125,0.067926944,3,2.396694215,36.43452896,31232.8,901,66.6,2011-03-02 22:55:05,998.2
5747,5747,越前が荒ぶる動画,9,9,5.00E-04,5.00E-04,22,5.51E-04,0,1,36,0.050815261,3,2.409090909,0,33525,1441,87,2011-12-18 19:55:00,1730
1295,1295,ADAﾀﾝのありがたさが分かる動画,9,9,5.00E-04,5.00E-04,22,5.51E-04,0,1,36,0.050815261,3,2.409090909,0,33525,1441,87,2011-12-18 19:55:00,1730
2683,2683,チーン☆,14,23,7.49E-04,7.49E-04,9,7.41E-04,0,0.626373626,57,0.038614264,3,2.655371901,42.04083093,24057.75,744.75,145.25,2010-06-04 11:05:07,348.5
341,341,ACE2,14,18,7.49E-04,7.49E-04,22,8.18E-04,0,0.725274725,66,0.056448208,3,2.404958678,5.409356725,34896,1517.5,81.5,2011-11-10 07:07:21,1658
6130,6130,謎の選曲,9,9,5.00E-04,5.00E-04,22,5.57E-04,0,1,36,0.048266719,3,2.410743802,0,37180,889,93,2010-04-03 23:04:04,695
1723,1723,ﾈｵｱｰﾑｽﾄﾛﾝｸﾞｻｲｸﾛﾝｼﾞｪｯﾄｱｰﾑｽﾄﾛﾝｸﾞ砲,12,14,6.49E-04,6.49E-04,22,6.82E-04,0,0.681818182,45,0.064773617,3,2.354545455,54.51915598,23646,555,130.5,2011-12-15 11:13:58,581.75
5616,5616,肺気音,9,9,5.00E-04,5.00E-04,22,5.57E-04,0,1,36,0.048266719,3,2.410743802,0,37180,889,93,2010-04-03 23:04:04,695
3,3,ＧＴＡ,9,9,5.00E-04,5.00E-04,22,5.57E-04,0,1,36,0.048266719,3,2.410743802,0,37180,889,93,2010-04-03 23:04:04,695
4747,4747,壷算,10,10,5.50E-04,5.50E-04,21,5.30E-04,0,1,45,0.042276999,3,2.554545455,0,13365,231,55,2011-01-23 15:14:11,1212
3614,3614,作業用BGM,25,51,0.001298896,0.001298896,21,0.00114246,0,0.51,153,0.08604984,3,2.408264463,271.7760907,11846.625,237.125,40.375,2011-05-03 11:24:53,900.25
2257,2257,インスマス面,10,10,5.50E-04,5.50E-04,9,5.17E-04,0,1,45,0.028881847,3,2.785950413,0,16899,479,34,2012-04-29 20:51:23,597
405,405,NovelsM@ster,9,9,5.00E-04,5.00E-04,11,5.77E-04,0,1,36,0.013906713,3,2.880165289,0,475,51,2,2012-07-08 11:55:20,200
6302,6302,槇原敬之,9,9,5.00E-04,5.00E-04,14,5.31E-04,0,1,36,0.029376016,3,2.681818182,0,13944,599,205,2008-12-03 04:54:24,303
1490,1490,ザメハ,9,9,5.00E-04,5.00E-04,14,5.31E-04,0,1,36,0.029376016,3,2.681818182,0,13944,599,205,2008-12-03 04:54:24,303
2724,2724,ゆっくり解説実況プレイPart1リンク,10,25,5.50E-04,5.50E-04,22,5.49E-04,0,0.688888889,31,0.081489242,3,2.092561983,86.3674256,2844.4,67.8,51,2010-10-31 06:21:50,764.6
2910,2910,東方探偵物語,23,67,0.001198981,0.001198981,14,0.001197651,0,0.47826087,121,0.040681096,3,2.665289256,39.2534632,4206.75,130.5833333,32.75,2013-01-19 22:05:08,672.3333333
1218,1218,D&amp;D4e,13,19,6.99E-04,6.99E-04,22,6.97E-04,0,0.858974359,67,0.067873176,3,2.353719008,11.39514345,14831,383.3333333,233,2012-10-16 20:01:14,893.3333333
2022,2022,Ｄ＆Ｄ,13,19,6.99E-04,6.99E-04,22,6.97E-04,0,0.858974359,67,0.067873176,3,2.353719008,11.39514345,14831,383.3333333,233,2012-10-16 20:01:14,893.3333333
2900,2900,東方ＧＴＡ,10,22,5.50E-04,5.50E-04,14,5.89E-04,0,0.888888889,40,0.027411565,3,2.676033058,3.727272727,5017.5,162,36.25,2012-06-28 14:35:16,590.25
375,375,2chホラーリンク,12,18,6.49E-04,6.49E-04,9,6.51E-04,0,0.757575758,50,0.025196264,3,2.788429752,5.246731026,4174.235955,27.25280899,4.438202247,2015-02-27 07:38:07,298.0449438
379,379,2chホラーリンク,12,18,6.49E-04,6.49E-04,9,6.51E-04,0,0.757575758,50,0.025196264,3,2.788429752,5.246731026,15000,27.25280899,4.438202247,2015-02-27 07:38:07,298.0449438
4728,4728,愛ちゃん,9,9,5.00E-04,5.00E-04,14,5.40E-04,0,1,36,0.025826941,3,2.681818182,0,9550,374,54,2012-02-04 00:59:55,1242
1427,1427,カリスマ教師.さとり,12,17,6.49E-04,6.49E-04,14,6.41E-04,0,0.848484848,56,0.035152506,3,2.675206612,1.619047619,27326.18556,882.7268805,218.016644,2011-06-16 03:50:10,576.0709197
4565,4565,デーンデーンデーン,9,9,5.00E-04,5.00E-04,22,5.66E-04,0,1,36,0.052925872,3,2.408264463,0,29164,1020,241,2012-05-11 09:01:35,1560
2713,2713,ゲームセンターYX,9,9,5.00E-04,5.00E-04,22,5.66E-04,0,1,36,0.052925872,3,2.408264463,0,29164,1020,241,2012-05-11 09:01:35,1560
122,122,haru.,11,23,5.99E-04,5.99E-04,9,5.86E-04,0,0.854545455,47,0.037944362,3,2.65785124,17.10830196,33356.33432,1430.479924,146.716812,2011-06-19 05:58:44,510.563576
167,167,SEGA,9,9,5.00E-04,5.00E-04,22,5.66E-04,0,1,36,0.052925872,3,2.408264463,0,10388.33333,360,83.33333333,2012-08-27 13:23:09,1093.333333
462,462,Mount.amp.Blade,11,15,5.99E-04,5.99E-04,7,6.31E-04,0,0.854545455,47,0.062691107,3,2.302479339,91.76159406,31356.44468,1469.909083,142.8296453,2011-05-28 16:09:28,517.1507906
484,484,ｷｬｰｲｸｻｰﾝ,14,14,7.49E-04,7.49E-04,22,7.84E-04,0,0.571428571,52,0.075431248,3,2.226446281,441.2085207,12488.66667,453.6666667,103.6666667,2011-06-21 09:10:54,954
115,115,X.BGM推奨,11,13,5.99E-04,5.99E-04,21,5.50E-04,0,0.618181818,34,0.059323258,3,2.495041322,15.29677539,34510.03093,1907.527813,225.0737793,2011-06-20 06:25:48,669.304253
2867,2867,アイマスMAD処女作,9,9,5.00E-04,5.00E-04,22,5.08E-04,0,1,36,0.046446381,3,2.381818182,0,1033,88,32,2013-03-31 23:23:18,782
1491,1491,there.mmmboP.,10,10,5.50E-04,5.50E-04,8,5.79E-04,0,1,45,0.017330806,3,2.824793388,0,23900.61838,1146.993086,133.3050778,2011-05-30 09:29:04,610.1097649
1029,1029,VOCALOID.UTAUカバー曲,10,10,5.50E-04,5.50E-04,8,5.42E-04,0,1,45,0.023172894,3,2.798347107,0,23348.68367,1564.96056,243.3705805,2011-05-25 16:04:26,664.5310285
461,461,X._....ｲｲﾊﾅｼﾀﾞﾅｰ,10,10,5.50E-04,5.50E-04,7,5.91E-04,0,1,45,0.054801019,3,2.400826446,0,37605.05166,810.6781785,242.1791828,2011-06-01 04:53:45,635.7333454
417,417,ＧＵＲＰＳ,9,9,5.00E-04,5.00E-04,22,5.08E-04,0,1,36,0.046446381,3,2.381818182,0,1033,88,32,2013-03-31 23:23:18,782
6234,6234,返事してはいけない,9,9,5.00E-04,5.00E-04,9,5.17E-04,0,1,36,0.012561941,4,2.947933884,0,9260,631,69,2010-12-24 21:13:46,554
1952,1952,ヘッドホン推奨,12,12,6.49E-04,6.49E-04,9,6.35E-04,0,0.712121212,47,0.034195044,3,2.649586777,243.3033798,7836,296.6666667,133,2011-01-15 05:50:53,341.3333333
5696,5696,世紀末都市サザンクロス,9,9,5.00E-04,5.00E-04,22,5.24E-04,0,1,36,0.058130908,3,2.403305785,0,17489,389,35,2011-12-22 22:09:02,651
4024,4024,バグ昇竜,9,9,5.00E-04,5.00E-04,22,5.24E-04,0,1,36,0.058130908,3,2.403305785,0,17489,389,35,2011-12-22 22:09:02,651
4052,4052,X.ｖ.,10,10,5.50E-04,5.50E-04,21,5.53E-04,0,1,45,0.021876527,4,2.814049587,0,17783.27836,1976.708299,144.2158356,2011-06-10 12:12:50,723.0254887
2752,2752,ずっと俺のターン,12,18,6.49E-04,6.49E-04,22,6.70E-04,0,0.863636364,57,0.062071281,3,2.400826446,1.285714286,15746,356,32,2012-01-21 21:15:13,566.5
4598,4598,おぜう予告,9,9,5.00E-04,5.00E-04,22,5.28E-04,0,1,36,0.057760213,3,2.403305785,0,42641,969,138,2012-02-16 00:05:16,1384
1212,1212,SAN値直ソング,9,9,5.00E-04,5.00E-04,22,5.28E-04,0,1,36,0.057760213,3,2.403305785,0,42641,969,138,2012-02-16 00:05:16,1384
3415,3415,シャドウラン,9,9,5.00E-04,5.00E-04,22,5.35E-04,0,1,36,0.057741392,3,2.403305785,0,3301,147,14,2012-05-12 16:39:42,1181
2846,2846,ホモ,9,9,5.00E-04,5.00E-04,9,5.28E-04,0,1,36,0.019848721,3,2.790909091,0,5962,175,34,2011-09-25 17:41:27,176
2112,2112,ゲイ,9,9,5.00E-04,5.00E-04,9,5.28E-04,0,1,36,0.019848721,3,2.790909091,0,5962,175,34,2011-09-25 17:41:27,176
1330,1330,きまぐれの人,4,59,2.50E-04,2.50E-04,9,2.78E-04,0,0.833333333,5,0.01542722,4,2.838016529,0.47989418,5119.409091,93.86363636,23.36363636,2011-08-09 15:12:58,170.4545455
4093,4093,ノブオ,9,9,5.00E-04,5.00E-04,9,5.02E-04,0,1,36,0.027453505,3,2.725619835,0,18356,735,38,2010-08-28 22:27:20,468
2089,2089,オカンはアカン,9,9,5.00E-04,5.00E-04,9,5.02E-04,0,1,36,0.027453505,3,2.725619835,0,18356,735,38,2010-08-28 22:27:20,468
4655,4655,ふわふわ時間,9,9,5.00E-04,5.00E-04,9,5.02E-04,0,1,36,0.027453505,3,2.725619835,0,18356,735,38,2010-08-28 22:27:20,468
572,572,X.オナ.禁符.鬼に肉棒.,10,10,5.50E-04,5.50E-04,14,5.36E-04,0,1,45,0.030537289,3,2.707438017,0,21776.38534,1410.045852,178.3027696,2011-06-15 15:35:44,532.7106329
6311,6311,眼鏡っ子,9,9,5.00E-04,5.00E-04,10,5.16E-04,0,1,36,0.054590853,3,2.173553719,0,3768,119,42,2009-03-31 04:08:51,283
2263,2263,スリーユックリ,9,9,5.00E-04,5.00E-04,10,5.16E-04,0,1,36,0.054590853,3,2.173553719,0,3768,119,42,2009-03-31 04:08:51,283
5113,5113,始めなくても動く,10,20,5.50E-04,5.50E-04,9,5.27E-04,0,1,45,0.033198437,3,2.69338843,0,4981,106,24,2010-05-23 05:31:19,22
3303,3303,でっていう,10,20,5.50E-04,5.50E-04,21,5.24E-04,0,1,45,0.055959808,3,2.303305785,0,19314,599,1051,2010-09-28 20:58:26,363
3438,3438,がんばりましょう,9,9,5.00E-04,5.00E-04,21,5.82E-04,0,1,36,0.014172795,3,2.80661157,0,6369.5,191,29.5,2010-04-20 11:33:18,463
2791,2791,棒読みちゃん,13,31,6.99E-04,6.99E-04,21,7.38E-04,0,0.615384615,48,0.040464004,3,2.618181818,291.8032642,1454.555556,44.77777778,8.333333333,2011-06-07 12:28:46,240.5555556
2766,2766,X.この人でなし.,10,10,5.50E-04,5.50E-04,19,6.19E-04,0,1,45,0.037563383,3,2.423140496,0,40457.3056,1390.156379,61.03665249,2011-05-23 07:03:12,510.2185088
2030,2030,AxisPowersヘタリア,9,9,5.00E-04,5.00E-04,21,5.82E-04,0,1,36,0.014172795,3,2.80661157,0,6369.5,191,29.5,2010-04-20 11:33:18,463
4624,4624,ひらがなでしゃべらせて,9,9,5.00E-04,5.00E-04,21,5.82E-04,0,1,36,0.014172795,3,2.80661157,0,4662,170,26,2010-04-21 01:24:29,578
1236,1236,APヘタリア自由研究,9,9,5.00E-04,5.00E-04,21,5.82E-04,0,1,36,0.014172795,3,2.80661157,0,6369.5,191,29.5,2010-04-20 11:33:18,463
5726,5726,動画には本文を書けばどうか,9,9,5.00E-04,5.00E-04,21,5.82E-04,0,1,36,0.014172795,3,2.80661157,0,4662,170,26,2010-04-21 01:24:29,578
521,521,X.作者の相対時間で半年です,10,10,5.50E-04,5.50E-04,14,5.18E-04,0,1,45,0.046301685,3,2.566115702,0,18315.86868,1508.14814,267.9266155,2011-06-11 06:44:26,670.6604692
4530,4530,レーズン,10,10,5.50E-04,5.50E-04,4,5.36E-04,0,1,45,0.032804899,3,2.652892562,0,659,12,1,2010-10-03 16:27:13,58
2674,2674,料理,31,136,0.001598641,0.001598641,4,0.001488408,0,0.395698925,184,0.073764888,3,2.526446281,924.0499184,1962.242424,107.969697,19.12121212,2010-12-27 19:53:22,388.6363636
1240,1240,X.注意.4.58音量,10,10,5.50E-04,5.50E-04,21,5.45E-04,0,1,45,0.030268339,3,2.692561983,0,31074.90382,1321.948556,229.9700482,2011-06-03 07:36:48,580.5765393
154,154,X2ch,10,10,5.50E-04,5.50E-04,22,5.51E-04,0,1,45,0.046111245,3,2.421487603,0,36928.54203,1316.190163,220.3153865,2011-06-26 21:19:39,482.1626956
2681,2681,描いてみた,19,27,9.99E-04,9.99E-04,21,8.90E-04,0,0.555555556,95,0.101185739,3,2.123140496,146.8845719,4777.833333,163.0833333,251.5,2011-02-13 15:00:53,502.5
1072,1072,お絵かき講座,9,9,5.00E-04,5.00E-04,21,4.94E-04,0,1,36,0.04932187,3,2.301652893,0,15627,501,925,2010-08-02 21:43:20,933.3333333
781,781,X2ch.1,10,10,5.50E-04,5.50E-04,22,5.51E-04,0,1,45,0.046111245,3,2.421487603,0,26341.18797,391.7213651,254.3096013,2011-05-30 12:23:12,598.859223
4674,4674,岡崎夢美,17,25,8.99E-04,8.99E-04,14,8.22E-04,0,0.647058824,88,0.060468406,3,2.509090909,47.47875713,8319.666667,155.3333333,57.66666667,2010-02-19 14:27:54,179.6666667
2219,2219,のうかりん,10,10,5.50E-04,5.50E-04,14,5.18E-04,0,1,45,0.046301685,3,2.566115702,0,4732,195,71,2010-07-07 07:59:15,337
5311,5311,北白河ちゆり,10,10,5.50E-04,5.50E-04,14,5.18E-04,0,1,45,0.046301685,3,2.566115702,0,4732,195,71,2010-07-07 07:59:15,337
211,211,X7500,10,10,5.50E-04,5.50E-04,22,5.71E-04,0,1,45,0.051987214,3,2.274380165,0,52923.77993,450.6603907,184.2004102,2011-06-06 15:06:59,623.2237013
3499,3499,のらけーね,10,10,5.50E-04,5.50E-04,14,5.35E-04,0,1,45,0.039920042,3,2.590082645,0,9795,145,50,2009-12-05 11:55:26,92
845,845,ニコニコ海外旅行,10,15,5.50E-04,5.50E-04,14,5.35E-04,0,1,45,0.039920042,3,2.590082645,0,4586.131579,195.1052632,34.5,2012-07-25 05:40:58,521.7105263
5241,5241,ヨーセン,10,10,5.50E-04,5.50E-04,14,5.35E-04,0,1,45,0.039920042,3,2.590082645,0,9795,145,50,2009-12-05 11:55:26,92
386,386,インド人にビックリ,10,10,5.50E-04,5.50E-04,14,5.35E-04,0,1,45,0.039920042,3,2.590082645,0,9795,145,50,2009-12-05 11:55:26,92
3554,3554,フタエノキワミ,10,10,5.50E-04,5.50E-04,14,5.74E-04,0,1,45,0.026934129,3,2.680991736,0,9947,314,69,2012-01-02 04:09:27,850
2901,2901,ニトリ,10,10,5.50E-04,5.50E-04,14,5.74E-04,0,1,45,0.026934129,3,2.680991736,0,9947,314,69,2012-01-02 04:09:27,850
243,243,X9.02から戦闘,10,10,5.50E-04,5.50E-04,22,5.62E-04,0,1,45,0.058927965,3,2.402479339,0,27811.5572,951.5769716,251.1406247,2011-06-01 15:24:56,540.7697057
2187,2187,ナイトライダー,10,10,5.50E-04,5.50E-04,14,5.74E-04,0,1,45,0.026934129,3,2.680991736,0,9947,314,69,2012-01-02 04:09:27,850
5291,5291,手加減を知らない二人,10,10,5.50E-04,5.50E-04,14,5.74E-04,0,1,45,0.026934129,3,2.680991736,0,9947,314,69,2012-01-02 04:09:27,850
1418,1418,ナイト2000,10,10,5.50E-04,5.50E-04,14,5.74E-04,0,1,45,0.026934129,3,2.680991736,0,9947,314,69,2012-01-02 04:09:27,850
4594,4594,リプレイ,10,16,5.50E-04,5.50E-04,22,5.51E-04,0,0.8,36,0.064051008,3,2.402479339,1.26541514,4969.5,182.75,53.5,2012-04-19 19:01:54,766.25
2015,2015,パラサイトブラッド,9,19,5.00E-04,5.00E-04,22,4.99E-04,0,0.861111111,31,0.064621777,3,2.357024793,3.88252046,4391.6,143.6,44.4,2012-01-01 02:09:02,811
4019,4019,ダイス運を推理力でカバーする探偵,9,9,5.00E-04,5.00E-04,22,5.30E-04,0,1,36,0.033082753,4,2.438842975,0,50490,1424,185,2012-05-11 17:34:27,972
2913,2913,スペルカード表記の真実,10,10,5.50E-04,5.50E-04,14,5.52E-04,0,1,45,0.032371272,3,2.676859504,0,21554,908,335,2010-02-21 23:22:26,517
498,498,アイ.マイ.まいん.,10,10,5.50E-04,5.50E-04,14,5.28E-04,0,1,45,0.029353982,3,2.688429752,0,36941.66467,1719.904891,173.6878798,2011-06-01 06:54:28,539.1813665
4221,4221,その発想は無かった,10,10,5.50E-04,5.50E-04,14,5.36E-04,0,1,45,0.030537289,3,2.707438017,0,22114,1067,222,2012-02-11 01:46:57,574
2254,2254,アウトとセーフの境界を操る程度の能力,10,10,5.50E-04,5.50E-04,14,5.36E-04,0,1,45,0.030537289,3,2.707438017,0,22114,1067,222,2012-02-11 01:46:57,574
3513,3513,カルネージ舞台裏,11,35,5.99E-04,5.99E-04,14,6.30E-04,0,0.945454545,52,0.056457855,3,2.362809917,0.333333333,1606,91,7.5,2013-03-23 12:18:02,652.75
2863,2863,カルネージハートエクサ,11,35,5.99E-04,5.99E-04,14,6.30E-04,0,0.945454545,52,0.056457855,3,2.362809917,0.333333333,1606,91,7.5,2013-03-23 12:18:02,652.75
3134,3134,バトレボ,16,27,8.49E-04,8.49E-04,22,8.32E-04,0,0.625,75,0.082765902,3,2.265289256,39.00024008,3755.5,172.5,55.75,2010-10-25 02:48:57,764.75
2042,2042,うまい.うますぎる,10,10,5.50E-04,5.50E-04,8,5.88E-04,0,1,45,0.016207381,4,2.809917355,0,40117.11672,1722.54095,219.7810853,2011-06-14 20:21:30,601.4553633
5083,5083,バトレボゆっくり実況part1リンク,9,18,5.00E-04,5.00E-04,22,5.19E-04,0,1,36,0.06406564,3,2.279338843,0,435,17,1,2010-08-04 19:15:29,408
1421,1421,エドモンド.ハミルトン,10,25,5.50E-04,5.50E-04,14,5.49E-04,0,0.955555556,43,0.027849145,3,2.707438017,4.281916405,29154.73407,1691.770983,167.4791035,2011-06-06 00:08:31,504.7961829
5621,5621,平原牛は飯じゃなくてハンマー,9,9,5.00E-04,5.00E-04,22,5.59E-04,0,1,36,0.055744941,3,2.29338843,0,3331,334,2,2011-04-11 19:53:01,351
26,26,civ4,9,59,5.00E-04,5.00E-04,22,5.59E-04,0,1,36,0.055744941,3,2.29338843,0,1326.722222,157,4.611111111,2011-10-28 02:40:16,520.2222222
2205,2205,かわいいぜ....1,10,10,5.50E-04,5.50E-04,14,5.28E-04,0,1,45,0.029353982,3,2.688429752,0,19061.256,366.3704331,278.5340264,2011-06-06 07:23:55,538.7368988
